i,value,count
8,53
16,304
24,1209
32,3511
40,7731
48,10396
56,7456
64,3829
72,1992
80,1394
88,1158
96,1022
104,984
112,902
120,840
128,830
136,926
144,835
152,901
160,1025
168,1180
176,1209
184,1614
192,1609
200,2220
208,2037
216,2373
224,1568
232,1778
240,774
248,1364
